customer,shop,date,month,wday,quantity,billing,datediff_next,max_date
v7fPP,7XS,2018-10-25,10,5,3.88,51.21,0,TRUE
V7Rx0,lFX,2018-10-26,10,6,0.652,10.95,0,TRUE
v8CPO,Rtw,2018-09-29,9,7,4.64,49.67,0,TRUE
v8mHH,7ti,2017-12-22,12,6,1,6.95,0,TRUE
v8RDV,Ed0,2018-10-26,10,6,5.915,57.33,0,TRUE
v8xgu,Rtw,2018-10-05,10,6,4.195,18.18,0,TRUE
V9itx,7M4,2018-10-22,10,2,1.39,3.69,0,TRUE
vA_Cn,tbv,2018-10-30,10,3,3.036,21.25,0,TRUE
Va_OS,5S8,2018-09-18,9,3,4.195,41.23,0,TRUE
va2ad,F50,2018-10-26,10,6,0.86,4.84,0,TRUE
vAePq,tbv,2018-08-30,8,5,3.092,42.94,0,TRUE
vaj6v,F50,2018-10-25,10,5,5.745,49.99,0,TRUE
vaoyY,0aM,2018-10-03,10,4,0.896,10.17,0,TRUE
vaPiK,tbv,2018-10-26,10,6,0.206,4.02,0,TRUE
vaPKK,Ed0,2018-10-31,10,4,0.885,10.32,0,TRUE
vArdN,5S8,2018-10-30,10,3,3.325,50.21,0,TRUE
vaRKi,5S8,2018-10-31,10,4,3,13.95,0,TRUE
VaTR8,JFC,2018-10-20,10,7,2.58,19.74,0,TRUE
vaxof,0aM,2018-10-31,10,4,0.808,13.61,0,TRUE
vb5dr,5S8,2018-10-30,10,3,4.24,52.24,0,TRUE
vBb9Z,uRf,2018-10-16,10,3,4.915,8.78,0,TRUE
VBEA5,nRq,2018-10-30,10,3,11.455,38.66,0,TRUE
vbHbd,KFW,2018-10-20,10,7,2.076,31.85,0,TRUE
VbIyz,~iy,2018-10-09,10,3,1.634,7.48,0,TRUE
vBLav,7XS,2018-10-31,10,4,1.655,12.53,0,TRUE
vbM5N,7ti,2018-10-29,10,2,2.065,18.77,0,TRUE
vbmO1,KFW,2018-07-13,7,6,3.548,53.01,0,TRUE
vC0dY,0aM,2018-10-30,10,3,0.504,6.48,0,TRUE
vC8cX,uRf,2017-06-02,6,6,3.425,32.72,0,TRUE
vccHA,fDV,2018-04-26,4,5,2.638,15.49,0,TRUE
VCfpi,F50,2018-10-18,10,5,0.19,6.94,0,TRUE
VCHgb,lFX,2018-10-23,10,3,1.272,19.13,0,TRUE
vClJg,KFW,2018-06-01,6,6,1.99,17.3,0,TRUE
vCvRf,~iy,2018-09-27,9,5,5.824,60.62,0,TRUE
VcwR5,7ti,2018-10-29,10,2,4,5.45,0,TRUE
Vd1yi,0aM,2018-10-26,10,6,3.182,33.64,0,TRUE
Vd53D,~iy,2018-10-10,10,4,6.614,19.64,0,TRUE
vd5t1,sN6,2018-09-19,9,4,1.38,11.55,0,TRUE
vda5w,7ti,2018-10-11,10,5,0.655,32.84,0,TRUE
VDEoZ,7ti,2018-09-22,9,7,2,15.9,0,TRUE
VDfIn,bbb,2018-09-28,9,6,2.355,12.91,0,TRUE
vDN9J,0aM,2018-09-28,9,6,3.858,23.84,0,TRUE
VDpYL,7ti,2018-04-13,4,6,4.005,28.8,0,TRUE
vDs_9,0aM,2018-10-13,10,7,1.586,15.43,0,TRUE
vDZO_,fDV,2018-10-29,10,2,2,5.4,0,TRUE
ve7BG,8TO,2018-10-26,10,6,2.17,47.74,0,TRUE
vEbMb,7ti,2018-10-29,10,2,6.915,40.42,0,TRUE
vEo~H,7XS,2018-09-29,9,7,1.66,16.34,0,TRUE
VeuBY,fDV,2018-09-28,9,6,58.46,198.93,0,TRUE
VFbaX,Ed0,2018-06-06,6,4,3.235,10.75,0,TRUE
Vfcee,7ti,2018-10-20,10,7,3.685,22.38,0,TRUE
VFCzV,5S8,2018-10-11,10,5,8.035,74.57,0,TRUE
vFE2e,bbb,2018-10-11,10,5,2.195,36.29,0,TRUE
vfowN,AWT,2018-10-22,10,2,2.46,18.16,0,TRUE
vFThq,Rtw,2018-10-31,10,4,1.835,7.57,0,TRUE
vFtqN,lFX,2018-10-20,10,7,0.3,10.1,0,TRUE
Vful~,8TO,2018-10-26,10,6,7.93,23.73,0,TRUE
VFYpD,uRf,2018-01-26,1,6,1.01,10.1,0,TRUE
Vgbp~,7ti,2018-10-24,10,4,2.345,27.94,0,TRUE
VggFN,7ti,2018-08-04,8,7,0.915,19.54,0,TRUE
vgkH7,lFX,2018-07-29,7,1,0.692,16.99,0,TRUE
VGMuK,sN6,2018-10-27,10,7,1.655,18.33,0,TRUE
Vgx4O,Ed0,2018-05-23,5,4,0.675,9.74,0,TRUE
Vgxtv,bbb,2018-10-29,10,2,1.015,10.37,0,TRUE
VH2O8,7ti,2018-08-08,8,4,1.12,59.36,0,TRUE
vHD3s,~iy,2018-10-19,10,6,0.43,10.28,0,TRUE
VhdPN,Rtw,2018-10-20,10,7,5.59,51.7,0,TRUE
vHdUv,Rtw,2018-10-13,10,7,1.12,9.66,0,TRUE
Vhigt,7ti,2018-09-22,9,7,5.81,12.17,0,TRUE
vhkrU,AWT,2018-10-25,10,5,1.165,2.52,0,TRUE
Vhp8w,7XS,2018-10-30,10,3,1.75,33.44,0,TRUE
vHxLb,7M4,2018-10-13,10,7,0.965,11.1,0,TRUE
VI_tF,KFW,2018-10-11,10,5,5.418,36.2,0,TRUE
vi0LZ,Rtw,2018-10-10,10,4,7.615,73.82,0,TRUE
vi4be,7XS,2018-10-23,10,3,1.265,6.7,0,TRUE
Vi5nO,7ti,2018-10-23,10,3,10.195,75.3,0,TRUE
Vif8a,7ti,2018-10-31,10,4,5.045,82.1,0,TRUE
vihR5,nRq,2018-10-23,10,3,0.23,2.69,0,TRUE
viJ6S,fDV,2018-10-31,10,4,13.46,113,0,TRUE
VIj9y,5S8,2018-10-18,10,5,0.25,6,0,TRUE
VILSD,AWT,2018-10-19,10,6,4.39,58.21,0,TRUE
vIMAN,KFW,2018-10-05,10,6,3.746,12.34,0,TRUE
VIVuV,AWT,2018-09-07,9,6,0.46,7.07,0,TRUE
Vixju,KFW,2018-10-19,10,6,0.866,12.88,0,TRUE
viz47,sN6,2018-05-22,5,3,0.87,7.9,0,TRUE
ViZbT,AWT,2018-10-06,10,7,13.005,39.47,0,TRUE
VJ27Y,8TO,2018-09-28,9,6,4.715,25.63,0,TRUE
VJCya,sN6,2018-10-05,10,6,4.17,20.51,0,TRUE
VJifn,fDV,2018-10-24,10,4,4.39,79.75,0,TRUE
vJjnK,F50,2018-09-19,9,4,0.915,6.17,0,TRUE
vjqcr,8TO,2018-10-27,10,7,2.045,17.52,0,TRUE
VJTfm,nRq,2018-06-07,6,5,0.77,7.97,0,TRUE
VJWiC,0aM,2018-02-14,2,4,2.606,26.44,0,TRUE
VK3Ug,fDV,2018-10-20,10,7,2.385,23.74,0,TRUE
vKH3C,zF~,2018-09-22,9,7,5.055,21.27,0,TRUE
VkkgX,AWT,2018-01-10,1,4,2,15.5,0,TRUE
vKl7e,7ti,2018-10-18,10,5,2,25.71,0,TRUE
vkQVe,AWT,2018-10-06,10,7,3.435,45.1,0,TRUE
vkS~m,8TO,2018-10-30,10,3,0.73,15.28,0,TRUE
Vkw3W,5S8,2018-10-19,10,6,2.29,11.96,0,TRUE
vkWJF,7XS,2018-10-29,10,2,2.215,18.43,0,TRUE
vkzBC,uRf,2018-10-16,10,3,8.035,27.54,0,TRUE
vL_fj,~iy,2018-09-26,9,4,4.198,52.72,0,TRUE
VLa2n,0aM,2018-10-29,10,2,2.788,24.69,0,TRUE
vlbad,Ed0,2018-06-22,6,6,2.3,43.55,0,TRUE
VLDrR,AWT,2018-10-22,10,2,3.47,32.8,0,TRUE
vLFqf,AWT,2018-10-20,10,7,4.83,40.22,0,TRUE
VLnRq,uRf,2018-10-30,10,3,8.115,32.12,0,TRUE
vLRjf,AWT,2018-10-29,10,2,1.575,9.66,0,TRUE
VLtb5,7ti,2018-08-31,8,6,10.61,119.25,0,TRUE
vly8C,Ed0,2018-10-05,10,6,8.625,71.31,0,TRUE
Vlzel,bbb,2018-10-13,10,7,1.315,5.7,0,TRUE
vmgyY,~iy,2018-10-26,10,6,3.696,23.99,0,TRUE
VmKCs,AWT,2018-10-17,10,4,2.57,13.23,0,TRUE
vMnya,7ti,2018-10-18,10,5,4.435,55.35,0,TRUE
Vmoa6,uRf,2018-10-25,10,5,3.055,18.42,0,TRUE
VMOK~,7XS,2018-10-24,10,4,0.695,13.6,0,TRUE
VMscp,lFX,2018-10-31,10,4,0.338,7.9,0,TRUE
vMz0n,lFX,2018-10-05,10,6,0.204,14.28,0,TRUE
vn_Ad,7ti,2018-05-17,5,5,1.265,9.09,0,TRUE
Vn06N,fDV,2018-10-25,10,5,2.688,28.43,0,TRUE
vNa0S,fDV,2018-10-27,10,7,4.055,30.91,0,TRUE
vnqr0,fDV,2018-10-29,10,2,4.305,15.98,0,TRUE
vnRkE,7XS,2018-10-31,10,4,3.9,48.9,0,TRUE
vNwgv,nRq,2018-10-30,10,3,0.68,6.74,0,TRUE
vnxk6,7M4,2018-10-31,10,4,1.16,10.74,0,TRUE
vO8o6,AWT,2018-10-23,10,3,3.99,23.83,0,TRUE
VOccL,AWT,2018-07-27,7,6,2.825,32.07,0,TRUE
VoMFr,KFW,2017-12-24,12,1,38.27,400.78,0,TRUE
VoMNB,8TO,2018-10-31,10,4,5.625,42.77,0,TRUE
Voowl,bbb,2018-10-27,10,7,0.58,9.57,0,TRUE
VOswe,uRf,2018-09-08,9,7,12.22,74.75,0,TRUE
voTt2,8TO,2018-10-13,10,7,1.28,25.05,0,TRUE
vOw1r,AWT,2018-10-27,10,7,3.315,33.08,0,TRUE
voWnp,~iy,2018-10-10,10,4,3.244,10.4,0,TRUE
VOx_X,AWT,2018-10-20,10,7,1.62,9.91,0,TRUE
VoXbN,sN6,2018-10-25,10,5,6.34,24.81,0,TRUE
VOxoC,AWT,2018-10-30,10,3,5.81,27.7,0,TRUE
VP95v,5S8,2018-10-19,10,6,0.135,1.44,0,TRUE
VPCUw,fDV,2018-10-27,10,7,3.535,34.08,0,TRUE
vPg5g,fDV,2018-10-27,10,7,1.985,45.61,0,TRUE
vPgSq,fDV,2018-10-31,10,4,6.065,62.31,0,TRUE
vphJI,0aM,2018-10-25,10,5,2.922,21.71,0,TRUE
VpL9k,AWT,2018-09-07,9,6,7.045,76.81,0,TRUE
VPOAk,KFW,2018-10-16,10,3,1.696,26.65,0,TRUE
vpQj~,~iy,2018-10-31,10,4,8.118,82.49,0,TRUE
vPrWh,7XS,2018-10-27,10,7,0.705,14.3,0,TRUE
vPxf6,0aM,2018-10-27,10,7,2.34,35.31,0,TRUE
vq2JJ,Ed0,2018-10-23,10,3,0.24,4.51,0,TRUE
VQcqV,~iy,2018-10-18,10,5,1.8,13.48,0,TRUE
vqj_Z,0aM,2018-10-26,10,6,3.11,28.54,0,TRUE
VQT~G,bbb,2018-10-22,10,2,7.465,59.31,0,TRUE
vr7mE,7M4,2018-10-18,10,5,1,13.5,0,TRUE
vrFhr,0aM,2018-10-23,10,3,4.126,38.76,0,TRUE
vrhfZ,uRf,2018-10-31,10,4,1.22,2.16,0,TRUE
VRmcL,fDV,2018-05-24,5,5,5.575,91.7,0,TRUE
vrSgj,AWT,2018-10-26,10,6,3.58,48.31,0,TRUE
VRW57,AWT,2018-10-23,10,3,2.63,11.92,0,TRUE
vrxZb,KFW,2018-10-30,10,3,1.208,16.66,0,TRUE
vSfhE,HYm,2018-10-25,10,5,0.81,16.04,0,TRUE
VSGyb,bbb,2018-10-26,10,6,1.14,19.86,0,TRUE
VsINl,AWT,2018-10-30,10,3,1.695,38.98,0,TRUE
vsOzG,bbb,2018-10-22,10,2,0.27,29.7,0,TRUE
VspQ5,7M4,2018-10-31,10,4,3.22,17.1,0,TRUE
vssXP,Rtw,2018-10-31,10,4,2.435,10.45,0,TRUE
VStKe,7ti,2018-10-29,10,2,1.925,12.18,0,TRUE
VsTpR,Rtw,2018-05-18,5,6,2.265,9.93,0,TRUE
vsXAy,uRf,2018-10-30,10,3,8.97,30.96,0,TRUE
vSxoD,F50,2018-10-24,10,4,2.91,12.9,0,TRUE
VsZ8c,tbv,2018-09-20,9,5,0,0,0,TRUE
vSZrA,Ed0,2018-10-15,10,2,4.8,71.02,0,TRUE
vT0Hp,7ti,2018-10-04,10,5,4.31,23.56,0,TRUE
VT9ft,~iy,2018-10-16,10,3,0.444,6.75,0,TRUE
vTsVd,AWT,2018-10-30,10,3,0.62,11.46,0,TRUE
VTyOA,zF~,2018-10-17,10,4,1.6,9.05,0,TRUE
VU363,uRf,2018-04-20,4,6,3.87,33.06,0,TRUE
VuaJ~,KFW,2018-10-20,10,7,2.378,48.67,0,TRUE
VubbU,zF~,2018-10-24,10,4,0.785,19.41,0,TRUE
VuhUr,5S8,2018-06-04,6,2,6.73,54.77,0,TRUE
VuPO_,Ed0,2018-10-29,10,2,0.4,8.55,0,TRUE
Vv_we,7ti,2018-08-30,8,5,2.045,24.72,0,TRUE
vv6CG,7ti,2018-09-28,9,6,2,7,0,TRUE
vvhw7,uRf,2018-01-31,1,4,0.92,9.67,0,TRUE
VVJz6,fDV,2018-03-28,3,4,11.45,26.92,0,TRUE
vVo5v,7ti,2018-10-08,10,2,0.25,3.95,0,TRUE
VVRkM,AWT,2018-10-06,10,7,2.45,33.32,0,TRUE
vvXEE,AWT,2018-10-04,10,5,12.395,74.49,0,TRUE
vVXVh,AWT,2018-10-27,10,7,3.11,26.72,0,TRUE
VVyBn,KFW,2018-10-18,10,5,3.146,25.4,0,TRUE
Vw25G,F50,2018-09-14,9,6,0.53,7.24,0,TRUE
vw7Tq,F50,2018-10-06,10,7,0.635,5.8,0,TRUE
vwIKp,0aM,2018-10-06,10,7,10.838,45.08,0,TRUE
VwjAI,AWT,2018-08-03,8,6,3.17,12.5,0,TRUE
VWLwt,7XS,2018-10-27,10,7,1.43,14.47,0,TRUE
vwPoW,AWT,2018-04-27,4,6,3.665,55.46,0,TRUE
VWrN8,AWT,2018-10-25,10,5,2.715,23.95,0,TRUE
VWT_z,fDV,2018-10-22,10,2,4.215,55.5,0,TRUE
vx_Pn,fDV,2018-10-09,10,3,5,11.65,0,TRUE
Vx5WB,bbb,2018-10-31,10,4,1.835,29.83,0,TRUE
VXd9Y,uRf,2018-09-07,9,6,0.73,2.71,0,TRUE
vxgg_,~iy,2018-09-29,9,7,4.414,43.01,0,TRUE
vXJCJ,fDV,2018-10-19,10,6,1,3,0,TRUE
vxNHh,0aM,2018-10-16,10,3,3.494,12.25,0,TRUE
VXsUT,7ti,2018-10-11,10,5,18.45,127.59,0,TRUE
VxU97,J5B,2018-10-19,10,6,0.8,12.14,0,TRUE
VXXH7,bbb,2018-10-11,10,5,0.51,6.47,0,TRUE
VyAfb,tbv,2018-09-22,9,7,3.56,37.37,0,TRUE
VYl8S,KFW,2018-10-29,10,2,0.61,11.32,0,TRUE
VyMm0,uRf,2018-10-04,10,5,4.545,16.05,0,TRUE
VYO5a,AWT,2018-08-20,8,2,3.25,49.3,0,TRUE
VyQAK,AWT,2018-09-03,9,2,4.04,31.78,0,TRUE
vYr6p,AWT,2018-08-17,8,6,5.58,48.1,0,TRUE
vYy7c,AWT,2018-08-30,8,5,4,12.04,0,TRUE
VZ6~U,J5B,2018-06-16,6,7,3.625,32.28,0,TRUE
VzGac,F50,2018-10-31,10,4,4.625,26.9,0,TRUE
vzjXG,~iy,2018-08-17,8,6,1.314,18.55,0,TRUE
VzKXb,uRf,2018-09-29,9,7,9.74,70.51,0,TRUE
vZnBZ,KFW,2018-10-20,10,7,1.484,28.09,0,TRUE
vzQfB,AWT,2018-10-29,10,2,0.525,5.26,0,TRUE
vZrwq,7ti,2018-09-18,9,3,2,13.9,0,TRUE
VZX1A,7ti,2018-09-28,9,6,6.3,26.3,0,TRUE
VzyJL,7M4,2018-07-23,7,2,2.07,12.49,0,TRUE
w_5Kr,Ed0,2018-09-25,9,3,3.78,15.39,0,TRUE
W_9Vi,8TO,2018-10-19,10,6,0.57,7.43,0,TRUE
W_S23,7ti,2018-05-03,5,5,1.235,7.69,0,TRUE
W_zvd,AWT,2018-04-19,4,5,0.26,14.83,0,TRUE
w~0dU,5S8,2018-09-26,9,4,2,7,0,TRUE
W~Aa6,KFW,2018-10-24,10,4,1.79,23.67,0,TRUE
w~hnY,lFX,2018-10-19,10,6,0.67,10.44,0,TRUE
W~LmQ,7ti,2018-10-16,10,3,2.535,13.47,0,TRUE
W~mpT,8TO,2018-10-22,10,2,16,34.03,0,TRUE
W~Ode,8TO,2018-10-23,10,3,1.33,10.58,0,TRUE
W~PRp,F50,2018-09-29,9,7,2.185,24.51,0,TRUE
W~uEL,bbb,2018-10-26,10,6,-0.615,1.87,0,TRUE
w05aD,5S8,2018-07-19,7,5,1.98,9.98,0,TRUE
W0FDQ,~iy,2018-09-01,9,7,1.714,9.67,0,TRUE
w0jq1,JFC,2018-10-30,10,3,2.915,9.22,0,TRUE
w16HF,0aM,2018-10-13,10,7,5.598,45.33,0,TRUE
W1dqs,nRq,2018-10-20,10,7,1.58,18.59,0,TRUE
W1fut,~iy,2018-03-16,3,6,0.576,8.58,0,TRUE
W1RI6,~iy,2018-10-25,10,5,1.278,28.36,0,TRUE
W30VB,0aM,2018-10-29,10,2,2.85,27.24,0,TRUE
W338l,5S8,2018-10-20,10,7,1.365,5,0,TRUE
w3aY1,7XS,2018-10-31,10,4,1.56,28.72,0,TRUE
w3DUD,tbv,2018-10-30,10,3,3.09,34.31,0,TRUE
W3UP8,8TO,2018-10-31,10,4,0.435,7.65,0,TRUE
w3xj1,Rtw,2018-10-17,10,4,0.395,9.04,0,TRUE
W4E5Y,~iy,2018-10-20,10,7,2.378,20.79,0,TRUE
W4eZ~,AWT,2018-07-20,7,6,13.665,64.78,0,TRUE
w4WF3,bbb,2018-10-24,10,4,0.505,2.78,0,TRUE
W4YCF,5S8,2018-09-26,9,4,2,7,0,TRUE
W5a~k,0aM,2018-10-29,10,2,1.892,19.17,0,TRUE
w5sl7,lFX,2018-10-01,10,2,0.602,16.21,0,TRUE
w5T6f,~iy,2018-10-29,10,2,0.522,4.52,0,TRUE
w6062,AWT,2018-10-09,10,3,10.78,27.48,0,TRUE
W62p8,tbv,2018-08-31,8,6,3.24,49.02,0,TRUE
w6DvY,lFX,2018-10-09,10,3,0.398,11.98,0,TRUE
W6fpr,5S8,2018-10-29,10,2,1.42,24.12,0,TRUE
W6n19,0aM,2018-10-31,10,4,0.264,4.49,0,TRUE
W6s27,0aM,2018-10-29,10,2,3.264,11.34,0,TRUE
W6z7k,F50,2018-10-26,10,6,1.26,25.41,0,TRUE
w7woj,fDV,2018-10-30,10,3,0.295,6.01,0,TRUE
W885W,JFC,2018-06-28,6,5,1,22.28,0,TRUE
W8En8,KFW,2018-03-07,3,4,0.442,6.16,0,TRUE
w8K4D,7ti,2018-10-19,10,6,2,13.9,0,TRUE
w8odu,Ed0,2018-10-04,10,5,2,80,0,TRUE
w8p9p,fDV,2018-10-19,10,6,0.705,10.7,0,TRUE
W8VMD,fDV,2018-09-28,9,6,6.285,82.17,0,TRUE
w8XZK,HYm,2018-10-26,10,6,0.225,3.13,0,TRUE
w9~sg,AWT,2018-10-26,10,6,6.14,5.1,0,TRUE
W96J6,8TO,2018-10-31,10,4,8.775,64.69,0,TRUE
w9FgU,HYm,2018-10-19,10,6,1.265,17.82,0,TRUE
W9gJu,Rtw,2018-10-27,10,7,5.34,29.8,0,TRUE
w9KUE,7XS,2018-09-14,9,6,0.575,14.79,0,TRUE
w9QLz,7XS,2018-10-30,10,3,0.24,4.54,0,TRUE
W9Uvv,7ti,2018-10-15,10,2,0.445,2.23,0,TRUE
WA17Q,bbb,2018-10-20,10,7,1.695,11.96,0,TRUE
wAabM,~iy,2018-10-26,10,6,1.554,18.49,0,TRUE
WaGAN,7XS,2018-10-22,10,2,0.195,22.43,0,TRUE
WAJhz,7ti,2018-10-29,10,2,5.33,35.45,0,TRUE
WaJJx,bbb,2018-10-19,10,6,4.37,31.75,0,TRUE
Wak8A,AWT,2018-06-20,6,4,6.525,9.04,0,TRUE
WALOr,AWT,2018-10-27,10,7,4.655,36.51,0,TRUE
WAoRW,bbb,2018-03-05,3,2,3.205,13.35,0,TRUE
WaPmG,bbb,2018-10-24,10,4,3.67,34.04,0,TRUE
WAvDW,~iy,2018-08-10,8,6,3.764,45.34,0,TRUE
WbFB2,KFW,2018-10-31,10,4,1.502,40.62,0,TRUE
wbGyZ,F50,2018-10-31,10,4,0.28,4.88,0,TRUE
WBKor,bbb,2018-10-06,10,7,2.655,25.92,0,TRUE
WBnkD,0aM,2018-09-22,9,7,6.824,61.98,0,TRUE
wBSRm,~iy,2018-10-27,10,7,6.672,45.59,0,TRUE
wBv_y,bbb,2018-10-24,10,4,1.175,20.68,0,TRUE
wbW0a,0aM,2018-08-30,8,5,3.498,23.96,0,TRUE
wbXDv,fDV,2018-10-25,10,5,6.765,54.64,0,TRUE
wBYMx,7ti,2018-10-22,10,2,0.79,19.17,0,TRUE
wbZ~v,5S8,2018-10-23,10,3,1.635,17.88,0,TRUE
Wc1FF,AWT,2018-10-04,10,5,2.395,38.43,0,TRUE
wC5D8,lFX,2018-10-26,10,6,0.878,13.28,0,TRUE
wc6l3,F50,2018-10-31,10,4,3.035,10.71,0,TRUE
WC9xZ,7M4,2018-10-31,10,4,0.94,14.07,0,TRUE
WCb_U,uRf,2018-10-30,10,3,1.125,21.99,0,TRUE
wcfv_,8TO,2018-10-27,10,7,9.165,63.16,0,TRUE
WChhX,7ti,2018-08-06,8,2,1.27,7.8,0,TRUE
WCq_u,7XS,2018-10-31,10,4,2.125,26.58,0,TRUE
wcUdH,~iy,2018-10-22,10,2,0.25,4.78,0,TRUE
WCV5a,Ed0,2018-10-18,10,5,20.065,97.97,0,TRUE
wcw~Z,5S8,2018-10-27,10,7,0.55,5.83,0,TRUE
wcY6G,7XS,2018-10-03,10,4,2.195,31.43,0,TRUE
wd~~I,J5B,2018-10-31,10,4,2.63,24.82,0,TRUE
WD~NW,fDV,2018-10-31,10,4,2.95,22.03,0,TRUE
wD5aB,F50,2018-10-26,10,6,5.675,40.64,0,TRUE
WD8ri,bbb,2018-10-26,10,6,0.8,11.14,0,TRUE
WDDxt,AWT,2018-10-05,10,6,9.45,128.72,0,TRUE
WDj2A,Ed0,2018-10-31,10,4,6.375,10.34,0,TRUE
wDkft,uRf,2018-10-01,10,2,2.505,5.93,0,TRUE
wDohj,F50,2018-10-17,10,4,0.765,7.17,0,TRUE
wDpEo,fDV,2018-10-09,10,3,0.645,15.02,0,TRUE
WdU2u,AWT,2018-10-30,10,3,0.29,3.74,0,TRUE
wDvxK,wdU,2018-10-31,10,4,25.028,127.04,0,TRUE
WDXN0,AWT,2018-10-30,10,3,1.305,25.24,0,TRUE
weD8R,HYm,2018-10-23,10,3,1.76,7.44,0,TRUE
WEI5S,8TO,2018-10-29,10,2,6.16,24.16,0,TRUE
WeMkj,~iy,2018-10-11,10,5,6.136,53.27,0,TRUE
wENHU,8TO,2018-10-30,10,3,1,5.35,0,TRUE
WEp4S,7ti,2018-10-31,10,4,4,8.4,0,TRUE
wEPaZ,bbb,2018-10-31,10,4,1.385,34.18,0,TRUE
wErH5,7ti,2018-10-25,10,5,6.685,14.86,0,TRUE
WEs_B,~iy,2018-08-31,8,6,5.74,33.29,0,TRUE
weuqF,AWT,2018-08-13,8,2,4.1,7.82,0,TRUE
WeX30,HYm,2018-10-25,10,5,0.655,7.33,0,TRUE
WeZfx,uRf,2018-10-30,10,3,5.68,24.73,0,TRUE
Wf6lD,bbb,2018-10-22,10,2,0.545,13.33,0,TRUE
WF7Y_,zF~,2018-10-24,10,4,3.66,20.21,0,TRUE
wfeCn,F50,2018-10-03,10,4,1.395,12.81,0,TRUE
wFhf2,8TO,2018-07-03,7,3,8.7,253.96,0,TRUE
wfmgr,7M4,2018-09-29,9,7,3.51,47.2,0,TRUE
WFnSG,HYm,2018-09-20,9,5,0.49,6.81,0,TRUE
WfOhu,uRf,2018-10-22,10,2,1.75,19.01,0,TRUE
WFQ5p,0aM,2018-04-10,4,3,0.52,5.9,0,TRUE
wfT_c,7XS,2018-10-30,10,3,0.215,4.03,0,TRUE
wG5zR,0aM,2018-10-31,10,4,1,2.5,0,TRUE
wGG9m,uRf,2018-10-10,10,4,2,3.56,0,TRUE
WggRc,KFW,2018-10-13,10,7,2.632,11.03,0,TRUE
wggzY,bbb,2018-10-10,10,4,55.045,52.08,0,TRUE
WgQ9N,~iy,2018-10-10,10,4,3.28,30.71,0,TRUE
WgqcR,AWT,2018-10-26,10,6,0.815,10.6,0,TRUE
WGU8W,uRf,2018-09-20,9,5,1.78,8.98,0,TRUE
wGwu8,5S8,2018-10-23,10,3,0.77,11.83,0,TRUE
wgxMn,HYm,2018-10-31,10,4,0.895,11.35,0,TRUE
wh_Gq,KFW,2018-10-31,10,4,3.946,35.41,0,TRUE
wh0Y2,F50,2018-10-31,10,4,2.805,19.06,0,TRUE
wHhsu,7ti,2018-09-26,9,4,1.515,7.62,0,TRUE
WHj7r,7XS,2018-10-26,10,6,0.77,19.04,0,TRUE
WHjsU,KFW,2018-10-26,10,6,7.768,60.78,0,TRUE
WhogL,7XS,2018-09-08,9,7,0.2,11.31,0,TRUE
WhSTr,7XS,2018-10-23,10,3,1.605,0,0,TRUE
WHtGX,HYm,2018-10-27,10,7,6.945,21.97,0,TRUE
whuAf,tbv,2018-10-18,10,5,1.516,29.22,0,TRUE
Whvbd,bbb,2018-10-17,10,4,3.73,28.05,0,TRUE
WhWjd,J5B,2018-04-17,4,3,0.215,2.63,0,TRUE
Wi7v0,uRf,2018-10-30,10,3,1.425,6.97,0,TRUE
WiDcO,bbb,2018-10-19,10,6,4.785,24.34,0,TRUE
WIIgo,KFW,2018-09-27,9,5,1.62,28.57,0,TRUE
WiJB4,Ed0,2018-06-12,6,3,2.705,13.1,0,TRUE
wINz~,fDV,2018-10-29,10,2,0.31,3.88,0,TRUE
WitK9,5S8,2018-06-25,6,2,3,6.65,0,TRUE
WIZSu,5S8,2018-10-30,10,3,1,6.95,0,TRUE
Wjf_Q,bbb,2018-06-01,6,6,5.64,35.75,0,TRUE
WjKMa,AWT,2018-10-08,10,2,0.915,12.61,0,TRUE
WJldf,7XS,2017-02-06,2,2,1.445,16.92,0,TRUE
WjT2X,Ed0,2018-10-20,10,7,0.36,6.57,0,TRUE
wJtqD,Rtw,2018-10-17,10,4,6.65,47.47,0,TRUE
wjuYb,7ti,2018-09-19,9,4,1,2.9,0,TRUE
wk0Y6,Rtw,2018-10-25,10,5,2.905,65.27,0,TRUE
wKd11,fDV,2018-08-28,8,3,1,1.7,0,TRUE
wkH8A,bbb,2018-10-11,10,5,2.375,7.94,0,TRUE
WkiQL,7M4,2018-09-25,9,3,3.425,59.05,0,TRUE
WkMmQ,sN6,2018-10-08,10,2,2.22,17.29,0,TRUE
wkn_Q,bbb,2018-10-26,10,6,3.275,25.17,0,TRUE
wKnX~,JFC,2018-10-22,10,2,2.205,12.01,0,TRUE
wKo5N,AWT,2018-10-31,10,4,3.89,25.03,0,TRUE
WKOGr,7XS,2018-05-30,5,4,1.67,24.21,0,TRUE
Wky3M,sN6,2018-10-29,10,2,4.055,44.83,0,TRUE
WKYXs,Ed0,2018-06-25,6,2,0.085,1.43,0,TRUE
wL8op,7ti,2018-08-08,8,4,2.015,27.62,0,TRUE
wLdbh,bbb,2018-09-10,9,2,0.395,4.75,0,TRUE
Wlnkq,sN6,2018-10-26,10,6,1.33,10.48,0,TRUE
WlnPH,~iy,2018-10-09,10,3,1.208,24.35,0,TRUE
wLTcR,AWT,2018-09-01,9,7,6.235,81.35,0,TRUE
wlv24,8TO,2018-10-24,10,4,0.5,11.83,0,TRUE
