customer,shop,date,month,wday,quantity,billing,num_prod,datediff_next,max_date
x9CFo,5S8,2017-12-21,12,5,3,8.25,3,6,FALSE
x9CFo,5S8,2017-12-27,12,4,6.825,36.36,9,3,FALSE
x9CFo,5S8,2017-12-30,12,7,8.195,30.81,8,3,FALSE
x9CFo,5S8,2018-01-02,1,3,2.9,33.01,6,14,FALSE
x9CFo,5S8,2018-01-16,1,3,4.74,-1.59594559789866e-15,7,21,FALSE
x9CFo,5S8,2018-02-06,2,3,3.275,22.01,5,7,FALSE
x9CFo,5S8,2018-02-13,2,3,4.325,25.07,10,7,FALSE
x9CFo,5S8,2018-02-20,2,3,5.15,34.33,8,16,FALSE
x9CFo,5S8,2018-03-08,3,5,7.47,27.27,7,12,FALSE
x9CFo,5S8,2018-03-20,3,3,2,25.2,3,7,FALSE
x9CFo,5S8,2018-03-27,3,3,0.935,18.23,2,8,FALSE
x9CFo,5S8,2018-04-04,4,4,3.4,16.1,3,30,FALSE
x9CFo,5S8,2018-05-04,5,6,7.46,45.82,8,18,FALSE
x9CFo,5S8,2018-05-22,5,3,8.68,33.5,8,52,FALSE
xbPBf,AWT,2016-01-02,1,7,2,14.2,1,55,FALSE
xbPBf,AWT,2016-02-26,2,6,1.81,14.39,2,57,FALSE
xbPBf,AWT,2016-04-23,4,7,2.13,15.12,1,70,FALSE
xbPBf,AWT,2016-07-02,7,7,2.425,17.22,1,84,FALSE
xbPBf,AWT,2016-09-24,9,7,2.39,16.97,1,56,FALSE
xbPBf,AWT,2016-11-19,11,7,2.37,16.83,1,34,FALSE
xbPBf,AWT,2016-12-23,12,6,2.72,19.31,1,42,FALSE
xbPBf,AWT,2017-02-03,2,6,3.465,19.63,3,12,FALSE
xbPBf,AWT,2017-02-15,2,4,1,2,1,12,FALSE
xbPBf,AWT,2017-02-27,2,2,4.44,6.19,3,52,FALSE
xbPBf,AWT,2017-04-20,4,5,6.255,6.37,2,2,FALSE
xbPBf,AWT,2017-04-22,4,7,2.06,13.39,1,31,FALSE
xbPBf,AWT,2017-05-23,5,3,3.295,37.71,5,30,FALSE
xbPBf,AWT,2017-06-22,6,5,2.205,14.33,1,37,FALSE
xbPBf,AWT,2017-07-29,7,7,2.055,16.44,1,49,FALSE
xbPBf,AWT,2017-09-16,9,7,2.03,13.2,1,28,FALSE
xbPBf,AWT,2017-10-14,10,7,1.965,12.77,1,35,FALSE
xbPBf,AWT,2017-11-18,11,7,1.575,12.6,1,32,FALSE
xbPBf,AWT,2017-12-20,12,4,5.56,19.12,3,52,FALSE
xbPBf,AWT,2018-02-10,2,7,2.185,14.2,1,21,FALSE
xbPBf,AWT,2018-03-03,3,7,3.42,8.91,2,56,FALSE
xbPBf,AWT,2018-04-28,4,7,2.135,13.88,1,76,FALSE
xbPBf,AWT,2018-07-13,7,6,1.65,13.2,1,15,FALSE
xbPBf,AWT,2018-07-28,7,7,2.64,17.16,1,59,FALSE
xbPBf,AWT,2018-09-25,9,3,1,1.5,1,25,FALSE
xbVB5,7ti,2016-01-04,1,2,0.93,16.1,4,12,FALSE
xbVB5,7ti,2016-01-16,1,7,2.71,32.2,8,7,FALSE
xbVB5,7ti,2016-01-23,1,7,5.185,31.44,6,5,FALSE
xbVB5,7ti,2016-01-28,1,5,0.33,8.91,3,9,FALSE
xbVB5,7ti,2016-02-06,2,7,0.6,15.96,3,9,FALSE
xbVB5,7ti,2016-02-15,2,2,1.635,10.16,4,4,FALSE
xbVB5,7ti,2016-02-19,2,6,3.12,22.92,7,8,FALSE
xbVB5,7ti,2016-02-27,2,7,0.815,17.06,4,4,FALSE
xbVB5,7ti,2016-03-02,3,4,1.45,6.26,3,2,FALSE
xbVB5,7ti,2016-03-04,3,6,4.27,26.91,9,5,FALSE
xbVB5,7ti,2016-03-09,3,4,0.21,5.57,2,1,FALSE
xbVB5,7ti,2016-03-10,3,5,0.455,6.73,1,23,FALSE
xbVB5,7ti,2016-04-02,4,7,1.195,12.63,3,3,FALSE
xbVB5,7ti,2016-04-05,4,3,0.12,1.76,1,2,FALSE
xbVB5,7ti,2016-04-07,4,5,0.68,7.81,2,5,FALSE
xbVB5,7ti,2016-04-12,4,3,0.325,3.71,1,1,FALSE
xbVB5,7ti,2016-04-13,4,4,0.365,5.4,1,2,FALSE
xbVB5,7ti,2016-04-15,4,6,6.35,17.55,8,4,FALSE
xbVB5,7ti,2016-04-19,4,3,0.22,3.32,2,1,FALSE
xbVB5,7ti,2016-04-20,4,4,0.215,3.18,1,2,FALSE
xbVB5,7ti,2016-04-22,4,6,0.275,3.22,1,5,FALSE
xbVB5,7ti,2016-04-27,4,4,0.555,5.99,1,7,FALSE
xbVB5,7ti,2016-05-04,5,4,0.11,4.14,1,16,FALSE
xbVB5,7ti,2016-05-20,5,6,0.48,6.48,1,8,FALSE
xbVB5,7ti,2016-05-28,5,7,1.34,7.53,2,4,FALSE
xbVB5,7ti,2016-06-01,6,4,0.355,4.15,1,3,FALSE
xbVB5,7ti,2016-06-04,6,7,0.945,15.12,3,2,FALSE
xbVB5,7ti,2016-06-06,6,2,0.355,4.84,2,5,FALSE
xbVB5,7ti,2016-06-11,6,7,2.075,11.79,2,3,FALSE
xbVB5,7ti,2016-06-14,6,3,1.2,16.69,4,2,FALSE
xbVB5,7ti,2016-06-16,6,5,0.255,8.11,2,5,FALSE
xbVB5,7ti,2016-06-21,6,3,0.38,9.59,2,2,FALSE
xbVB5,7ti,2016-06-23,6,5,0.255,11.6,1,6,FALSE
xbVB5,7ti,2016-06-29,6,4,0.605,7.12,2,8,FALSE
xbVB5,7ti,2016-07-07,7,5,2.69,14.3,2,7,FALSE
xbVB5,7ti,2016-07-14,7,5,0.435,4.96,1,4,FALSE
xbVB5,7ti,2016-07-18,7,2,0.305,4.51,1,3,FALSE
xbVB5,7ti,2016-07-21,7,5,0.285,2.85,1,1,FALSE
xbVB5,7ti,2016-07-22,7,6,3.915,25.48,2,4,FALSE
xbVB5,7ti,2016-07-26,7,3,1.59,24.46,6,31,FALSE
xbVB5,7ti,2016-08-26,8,6,0.295,5.46,1,7,FALSE
xbVB5,7ti,2016-09-02,9,6,0.215,3.18,1,7,FALSE
xbVB5,7ti,2016-09-09,9,6,1.44,21.2,5,7,FALSE
xbVB5,7ti,2016-09-16,9,6,0.635,9.38,3,6,FALSE
xbVB5,7ti,2016-09-22,9,5,0.575,8.89,2,1,FALSE
xbVB5,7ti,2016-09-23,9,6,0.95,15.34,2,13,FALSE
xbVB5,7ti,2016-10-06,10,5,0.105,3.95,1,1,FALSE
xbVB5,7ti,2016-10-07,10,6,2.685,18.81,6,6,FALSE
xbVB5,7ti,2016-10-13,10,5,0.495,8.18,3,1,FALSE
xbVB5,7ti,2016-10-14,10,6,0.42,8.87,2,3,FALSE
xbVB5,7ti,2016-10-17,10,2,0.625,10.99,4,1,FALSE
xbVB5,7ti,2016-10-18,10,3,2.45,9.06,4,7,FALSE
xbVB5,7ti,2016-10-25,10,3,0.11,2.51,1,1,FALSE
xbVB5,7ti,2016-10-26,10,4,0.545,6.23,2,1,FALSE
xbVB5,7ti,2016-10-27,10,5,3,19.2,1,6,FALSE
xbVB5,7ti,2016-11-02,11,4,0.57,6.16,1,7,FALSE
xbVB5,7ti,2016-11-09,11,4,0.4,5.68,1,8,FALSE
xbVB5,7ti,2016-11-17,11,5,0.265,4.24,2,4,FALSE
xbVB5,7ti,2016-11-21,11,2,0.105,1.46,1,3,FALSE
xbVB5,7ti,2016-11-24,11,5,0.685,8.6,2,1,FALSE
xbVB5,7ti,2016-11-25,11,6,3.565,30.08,4,5,FALSE
xbVB5,7ti,2016-11-30,11,4,0.38,6.25,2,5,FALSE
xbVB5,7ti,2016-12-05,12,2,0.945,8.51,2,12,FALSE
xbVB5,7ti,2016-12-17,12,7,1.37,13.17,6,5,FALSE
xbVB5,7ti,2016-12-22,12,5,6.35,68.01,6,7,FALSE
xbVB5,7ti,2016-12-29,12,5,4.705,32.78,5,2,FALSE
xbVB5,7ti,2016-12-31,12,7,1.855,28.73,8,2,FALSE
xbVB5,7ti,2017-01-02,1,2,2.29,6.84,3,10,FALSE
xbVB5,7ti,2017-01-12,1,5,1.665,8.16,1,6,FALSE
xbVB5,7ti,2017-01-18,1,4,0.555,5.99,1,1,FALSE
xbVB5,7ti,2017-01-19,1,5,1.92,13.25,1,2,FALSE
xbVB5,7ti,2017-01-21,1,7,2.715,4.44089209850063e-16,6,4,FALSE
xbVB5,7ti,2017-01-25,1,4,0.59,5.07,1,1,FALSE
xbVB5,7ti,2017-01-26,1,5,1.1,4.78,2,1,FALSE
xbVB5,7ti,2017-01-27,1,6,1.265,11.68,4,1,FALSE
xbVB5,7ti,2017-01-28,1,7,2.535,12.68,4,4,FALSE
xbVB5,7ti,2017-02-01,2,4,1.48,8.67,3,3,FALSE
xbVB5,7ti,2017-02-04,2,7,1.695,11.36,3,2,FALSE
xbVB5,7ti,2017-02-06,2,2,0.35,5.98,4,3,FALSE
xbVB5,7ti,2017-02-09,2,5,0.33,4.88,1,5,FALSE
xbVB5,7ti,2017-02-14,2,3,1.53,14.76,4,2,FALSE
xbVB5,7ti,2017-02-16,2,5,0.55,7.14,2,12,FALSE
xbVB5,7ti,2017-02-28,2,3,0.355,5.35,2,4,FALSE
xbVB5,7ti,2017-03-04,3,7,1.39,11.09,3,7,FALSE
xbVB5,7ti,2017-03-11,3,7,2.605,19.33,5,7,FALSE
xbVB5,7ti,2017-03-18,3,7,1.88,16.42,5,2,FALSE
xbVB5,7ti,2017-03-20,3,2,0.515,3.55,1,4,FALSE
xbVB5,7ti,2017-03-24,3,6,5.66,31.98,8,6,FALSE
xbVB5,7ti,2017-03-30,3,5,0.715,9.23,3,4,FALSE
xbVB5,7ti,2017-04-03,4,2,1.235,6.75,3,1,FALSE
xbVB5,7ti,2017-04-04,4,3,0.11,1.63,1,3,FALSE
xbVB5,7ti,2017-04-07,4,6,3.025,22.63,8,1,FALSE
xbVB5,7ti,2017-04-08,4,7,1.18,17.49,3,4,FALSE
xbVB5,7ti,2017-04-12,4,4,2.27,8.81,2,6,FALSE
xbVB5,7ti,2017-04-18,4,3,1,2.5,1,1,FALSE
xbVB5,7ti,2017-04-19,4,4,0.42,7.08,3,1,FALSE
xbVB5,7ti,2017-04-20,4,5,0.495,5.35,1,5,FALSE
xbVB5,7ti,2017-04-25,4,3,0.215,4.47,2,4,FALSE
xbVB5,7ti,2017-04-29,4,7,1,0.95,2,23,FALSE
xbVB5,7ti,2017-05-22,5,2,1,2.5,1,2,FALSE
xbVB5,7ti,2017-05-24,5,4,0.325,4.81,1,2,FALSE
xbVB5,7ti,2017-05-26,5,6,0.605,14.09,2,1,FALSE
xbVB5,7ti,2017-05-27,5,7,0.71,16.05,4,4,FALSE
xbVB5,7ti,2017-05-31,5,4,0.45,6.66,1,5,FALSE
xbVB5,7ti,2017-06-05,6,2,2.225,5.88,3,1,FALSE
xbVB5,7ti,2017-06-06,6,3,0.1,2.29,1,1,FALSE
xbVB5,7ti,2017-06-07,6,4,1.59,12.72,3,2,FALSE
xbVB5,7ti,2017-06-09,6,6,0.485,5.38,1,1,FALSE
xbVB5,7ti,2017-06-10,6,7,1.77,14.14,5,11,FALSE
xbVB5,7ti,2017-06-21,6,4,0.515,7.47,1,1,FALSE
xbVB5,7ti,2017-06-22,6,5,2.97,28.71,8,6,FALSE
xbVB5,7ti,2017-06-28,6,4,0.435,6.06,2,6,FALSE
xbVB5,7ti,2017-07-04,7,3,1,2.5,1,2,FALSE
xbVB5,7ti,2017-07-06,7,5,1.265,6.3,3,6,FALSE
xbVB5,7ti,2017-07-12,7,4,0.37,5.18,2,15,FALSE
xbVB5,7ti,2017-07-27,7,5,3.15,19.61,3,2,FALSE
xbVB5,7ti,2017-07-29,7,7,1.585,14.63,5,3,FALSE
xbVB5,7ti,2017-08-01,8,3,5.175,42.52,8,21,FALSE
xbVB5,7ti,2017-08-22,8,3,1.55,7.7,2,1,FALSE
xbVB5,7ti,2017-08-23,8,4,0.43,5.07,1,2,FALSE
xbVB5,7ti,2017-08-25,8,6,1.545,7.9,3,12,FALSE
xbVB5,7ti,2017-09-06,9,4,1.355,7.72,2,9,FALSE
xbVB5,7ti,2017-09-15,9,6,4.7,39.98,9,6,FALSE
xbVB5,7ti,2017-09-21,9,5,0.505,7.47,1,8,FALSE
xbVB5,7ti,2017-09-29,9,6,1.73,12.13,3,7,FALSE
xbVB5,7ti,2017-10-06,10,6,4.935,34.24,7,7,FALSE
xbVB5,7ti,2017-10-13,10,6,1.345,7.61,2,5,FALSE
xbVB5,7ti,2017-10-18,10,4,0.715,7.06,2,2,FALSE
xbVB5,7ti,2017-10-20,10,6,4.26,40.51,9,11,FALSE
xbVB5,7ti,2017-10-31,10,3,1.775,8.85,5,7,FALSE
xbVB5,7ti,2017-11-07,11,3,0.485,5.72,1,8,FALSE
xbVB5,7ti,2017-11-15,11,4,1.11,4.21,2,12,FALSE
xbVB5,7ti,2017-11-27,11,2,0.105,4.1,1,3,FALSE
xbVB5,7ti,2017-11-30,11,5,1.405,7.32,2,5,FALSE
xbVB5,7ti,2017-12-05,12,3,0.195,2.3,1,24,FALSE
xbVB5,7ti,2017-12-29,12,6,0.575,6.72,2,10,FALSE
xbVB5,7ti,2018-01-08,1,2,1.475,8.15,2,4,FALSE
xbVB5,7ti,2018-01-12,1,6,0.37,5.48,1,6,FALSE
xbVB5,7ti,2018-01-18,1,5,1.46,5.48,2,5,FALSE
xbVB5,7ti,2018-01-23,1,3,0.36,4.1,1,9,FALSE
xbVB5,7ti,2018-02-01,2,5,0.23,3.4,1,1,FALSE
xbVB5,7ti,2018-02-02,2,6,7.46,36.02,11,18,FALSE
xbVB5,7ti,2018-02-20,2,3,0.59,7.62,3,10,FALSE
xbVB5,7ti,2018-03-02,3,6,0.875,11.6,7,5,FALSE
xbVB5,7ti,2018-03-07,3,4,3.78,20,9,12,FALSE
xbVB5,7ti,2018-03-19,3,2,0.67,11.64,5,3,FALSE
xbVB5,7ti,2018-03-22,3,5,0.565,6.67,1,6,FALSE
xbVB5,7ti,2018-03-28,3,4,1.41,6.12,2,8,FALSE
xbVB5,7ti,2018-04-05,4,5,2,0,2,7,FALSE
xbVB5,7ti,2018-04-12,4,5,0.44,4.18,1,14,FALSE
xbVB5,7ti,2018-04-26,4,5,0.535,6.31,1,22,FALSE
xbVB5,7ti,2018-05-18,5,6,0.53,7.84,1,7,FALSE
xbVB5,7ti,2018-05-25,5,6,0.595,8.13,2,3,FALSE
xbVB5,7ti,2018-05-28,5,2,0.39,5.66,2,4,FALSE
xbVB5,7ti,2018-06-01,6,6,2,8.31,2,6,FALSE
xbVB5,7ti,2018-06-07,6,5,0.835,15.8,5,12,FALSE
xbVB5,7ti,2018-06-19,6,3,0.38,5.62,1,2,FALSE
xbVB5,7ti,2018-06-21,6,5,3.285,11.93,3,18,FALSE
xbVB5,7ti,2018-07-09,7,2,1.135,1.93,2,9,FALSE
xbVB5,7ti,2018-07-18,7,4,0.535,5.85,2,14,FALSE
xbVB5,7ti,2018-08-01,8,4,0.375,5.44,2,29,FALSE
xbVB5,7ti,2018-08-30,8,5,0.425,5.3,2,28,FALSE
xbVB5,7ti,2018-09-27,9,5,1.41,6.12,2,7,FALSE
xbVB5,7ti,2018-10-04,10,5,0.41,6.03,1,2,FALSE
xbVB5,7ti,2018-10-06,10,7,2.335,17.34,4,4,FALSE
xbVB5,7ti,2018-10-10,10,4,0.15,2.09,1,3,FALSE
xbVB5,7ti,2018-10-13,10,7,4.175,25.83,4,4,FALSE
xbVB5,7ti,2018-10-17,10,4,1.27,4.05,2,12,FALSE
XfpZX,7M4,2017-09-19,9,3,0,0,2,13,FALSE
XfpZX,7M4,2017-10-02,10,2,13.45,47.03,12,24,FALSE
XfpZX,7M4,2017-10-26,10,5,4.645,49.55,5,12,FALSE
XfpZX,7M4,2017-11-07,11,3,4,22.51,7,28,FALSE
XfpZX,7M4,2017-12-05,12,3,4.435,29.44,11,8,FALSE
XfpZX,7M4,2017-12-13,12,4,3.71,17,5,7,FALSE
XfpZX,7M4,2017-12-20,12,4,9.15,24.33,3,3,FALSE
XfpZX,7M4,2017-12-23,12,7,16.255,111.99,17,16,FALSE
XfpZX,7M4,2018-01-08,1,2,2.03,25.55,7,45,FALSE
XfpZX,7M4,2018-02-22,2,5,6.51,46.87,13,23,FALSE
XfpZX,7M4,2018-03-17,3,7,1.415,12.07,3,9,FALSE
XfpZX,7M4,2018-03-26,3,2,2.165,17.63,6,14,FALSE
XfpZX,7M4,2018-04-09,4,2,4.38,33.55,11,4,FALSE
XfpZX,7M4,2018-04-13,4,6,4,2.2,2,24,FALSE
XfpZX,7M4,2018-05-07,5,2,5.69,51.71,11,11,FALSE
XfpZX,7M4,2018-05-18,5,6,28.395,125.34,17,11,FALSE
XfpZX,7M4,2018-05-29,5,3,3.68,31.03,9,6,FALSE
XfpZX,7M4,2018-06-04,6,2,1,4.75,1,1,FALSE
XfpZX,7M4,2018-06-05,6,3,0.05,4.25,1,9,FALSE
XfpZX,7M4,2018-06-14,6,5,6.3,35.07,8,8,FALSE
XfpZX,7M4,2018-06-22,6,6,1.595,12.78,2,12,FALSE
XfpZX,7M4,2018-07-04,7,4,1.98,13.16,6,6,FALSE
XfpZX,7M4,2018-07-10,7,3,7.73,36.88,8,7,FALSE
XfpZX,7M4,2018-07-17,7,3,8.34,35.34,9,7,FALSE
XfpZX,7M4,2018-07-24,7,3,3.915,33.29,6,6,FALSE
XfpZX,7M4,2018-07-30,7,2,11.335,37.35,11,1,FALSE
XfpZX,7M4,2018-07-31,7,3,5,5.65,4,3,FALSE
XfpZX,7M4,2018-08-03,8,6,1.485,6.65,3,1,FALSE
XfpZX,7M4,2018-08-04,8,7,12.715,35.44,11,5,FALSE
XfpZX,7M4,2018-08-09,8,5,5.37,7.75,6,22,FALSE
XfpZX,7M4,2018-08-31,8,6,3.4,20.88,6,1,FALSE
XfpZX,7M4,2018-09-01,9,7,1.345,11.24,4,4,FALSE
XfpZX,7M4,2018-09-05,9,4,5.145,37.59,9,23,FALSE
XfpZX,7M4,2018-09-28,9,6,1,2.75,1,5,FALSE
XfpZX,7M4,2018-10-03,10,4,3.465,7.53,3,7,FALSE
XfpZX,7M4,2018-10-10,10,4,8.345,30.08,7,10,FALSE
XfpZX,7M4,2018-10-20,10,7,6.765,30.53,6,11,FALSE
XGo2U,7M4,2016-01-07,1,5,1.01,18.08,5,15,FALSE
XGo2U,7M4,2016-01-22,1,6,6.55,41.05,13,5,FALSE
XGo2U,7M4,2016-01-27,1,4,1.385,9.84,3,6,FALSE
XGo2U,7M4,2016-02-02,2,3,1.97,42.39,10,6,FALSE
XGo2U,7M4,2016-02-08,2,2,1.335,20.85,6,5,FALSE
XGo2U,7M4,2016-02-13,2,7,4.435,106.57,6,7,FALSE
XGo2U,7M4,2016-02-20,2,7,3.73,40.38,12,7,FALSE
XGo2U,7M4,2016-02-27,2,7,5.05,44.3,11,6,FALSE
XGo2U,7M4,2016-03-04,3,6,1.995,17.7,4,12,FALSE
XGo2U,7M4,2016-03-16,3,4,1.26,22.75,6,14,FALSE
XGo2U,7M4,2016-03-30,3,4,3.665,28.54,12,2,FALSE
XGo2U,7M4,2016-04-01,4,6,1.825,13.34,2,3,FALSE
XGo2U,7M4,2016-04-04,4,2,0.315,6.97,2,2,FALSE
XGo2U,7M4,2016-04-06,4,4,1.155,5.06,2,8,FALSE
XGo2U,7M4,2016-04-14,4,5,2.44,34.27,8,13,FALSE
XGo2U,7M4,2016-04-27,4,4,1.045,10.49,3,1,FALSE
XGo2U,7M4,2016-04-28,4,5,2.42,48.33,11,5,FALSE
XGo2U,7M4,2016-05-03,5,3,5.29,31.28,16,3,FALSE
XGo2U,7M4,2016-05-06,5,6,2.655,21.68,6,6,FALSE
XGo2U,7M4,2016-05-12,5,5,1.415,14.36,3,5,FALSE
XGo2U,7M4,2016-05-17,5,3,1.775,18.46,8,1,FALSE
XGo2U,7M4,2016-05-18,5,4,0.735,11.4,3,5,FALSE
XGo2U,7M4,2016-05-23,5,2,0.21,4.73,1,2,FALSE
XGo2U,7M4,2016-05-25,5,4,0.57,10.58,5,5,FALSE
XGo2U,7M4,2016-05-30,5,2,0.395,8.17,3,3,FALSE
XGo2U,7M4,2016-06-02,6,5,1.215,19.34,4,6,FALSE
XGo2U,7M4,2016-06-08,6,4,0.96,19.43,5,5,FALSE
XGo2U,7M4,2016-06-13,6,2,1.02,34.9,5,9,FALSE
XGo2U,7M4,2016-06-22,6,4,0.305,3.63,1,20,FALSE
XGo2U,7M4,2016-07-12,7,3,2.2,13.35,3,55,FALSE
XGo2U,7M4,2016-09-05,9,2,0.515,5.07,1,2,FALSE
XGo2U,7M4,2016-09-07,9,4,0.445,16.32,2,7,FALSE
XGo2U,7M4,2016-09-14,9,4,1.31,11.06,2,3,FALSE
XGo2U,7M4,2016-09-17,9,7,1.775,26.1,7,2,FALSE
XGo2U,7M4,2016-09-19,9,2,0.97,13.77,5,5,FALSE
XGo2U,7M4,2016-09-24,9,7,0.645,7.01,3,2,FALSE
XGo2U,7M4,2016-09-26,9,2,1.495,18.94,5,3,FALSE
XGo2U,7M4,2016-09-29,9,5,0.795,12.91,4,5,FALSE
XGo2U,7M4,2016-10-04,10,3,3.35,31.37,5,7,FALSE
XGo2U,7M4,2016-10-11,10,3,4.175,36.7,11,13,FALSE
XGo2U,7M4,2016-10-24,10,2,1.205,7,2,1,FALSE
XGo2U,7M4,2016-10-25,10,3,0.165,4.93,1,1,FALSE
XGo2U,7M4,2016-10-26,10,4,0.405,5.22,1,3,FALSE
XGo2U,7M4,2016-10-29,10,7,5.29,43.7,13,2,FALSE
XGo2U,7M4,2016-10-31,10,2,1.405,28.65,10,8,FALSE
XGo2U,7M4,2016-11-08,11,3,3.445,18.83,5,4,FALSE
XGo2U,7M4,2016-11-12,11,7,0.72,13.44,4,4,FALSE
XGo2U,7M4,2016-11-16,11,4,1.24,11.58,2,1,FALSE
XGo2U,7M4,2016-11-17,11,5,1.44,10.07,4,1,FALSE
XGo2U,7M4,2016-11-18,11,6,3.12,24.54,9,1,FALSE
XGo2U,7M4,2016-11-19,11,7,3.855,30.15,12,10,FALSE
XGo2U,7M4,2016-11-29,11,3,1,5.95,1,1,FALSE
XGo2U,7M4,2016-11-30,11,4,4.175,39.1,11,2,FALSE
XGo2U,7M4,2016-12-02,12,6,3.01,63.53,8,3,FALSE
XGo2U,7M4,2016-12-05,12,2,3.155,23.07,12,1,FALSE
XGo2U,7M4,2016-12-06,12,3,0.115,7.48,1,8,FALSE
XGo2U,7M4,2016-12-14,12,4,1.505,30.72,6,1,FALSE
XGo2U,7M4,2016-12-15,12,5,0.865,12.69,6,9,FALSE
XGo2U,7M4,2016-12-24,12,7,8.035,70.85,15,7,FALSE
XGo2U,7M4,2016-12-31,12,7,1.28,30.38,2,10,FALSE
XGo2U,7M4,2017-01-10,1,3,3.325,27.94,8,2,FALSE
XGo2U,7M4,2017-01-12,1,5,0.63,16.89,3,2,FALSE
XGo2U,7M4,2017-01-14,1,7,2.09,17.52,3,6,FALSE
XGo2U,7M4,2017-01-20,1,6,4.92,51.17,12,1,FALSE
XGo2U,7M4,2017-01-21,1,7,1.535,11.17,2,3,FALSE
XGo2U,7M4,2017-01-24,1,3,1.55,37.46,5,6,FALSE
XGo2U,7M4,2017-01-30,1,2,8.45,42.22,11,5,FALSE
XGo2U,7M4,2017-02-04,2,7,1.26,18.44,5,12,FALSE
XGo2U,7M4,2017-02-16,2,5,3.78,36.48,8,12,FALSE
XGo2U,7M4,2017-02-28,2,3,0.71,11.54,4,6,FALSE
XGo2U,7M4,2017-03-06,3,2,2.31,27.26,7,2,FALSE
XGo2U,7M4,2017-03-08,3,4,0.38,3.33,1,3,FALSE
XGo2U,7M4,2017-03-11,3,7,2.695,21.44,9,4,FALSE
XGo2U,7M4,2017-03-15,3,4,2.725,20.31,6,12,FALSE
XGo2U,7M4,2017-03-27,3,2,0.22,4.36,1,1,FALSE
XGo2U,7M4,2017-03-28,3,3,0.795,13.43,4,8,FALSE
XGo2U,7M4,2017-04-05,4,4,1.175,11.18,2,13,FALSE
XGo2U,7M4,2017-04-18,4,3,2.445,21.32,7,6,FALSE
XGo2U,7M4,2017-04-24,4,2,4.565,49.99,12,9,FALSE
XGo2U,7M4,2017-05-03,5,4,2.15,8.9,3,6,FALSE
XGo2U,7M4,2017-05-09,5,3,0.985,23.85,5,6,FALSE
XGo2U,7M4,2017-05-15,5,2,3.28,22.86,10,1,FALSE
XGo2U,7M4,2017-05-16,5,3,1.625,11.81,5,9,FALSE
XGo2U,7M4,2017-05-25,5,5,0.255,3.54,1,1,FALSE
XGo2U,7M4,2017-05-26,5,6,4.205,24.15,8,4,FALSE
XGo2U,7M4,2017-05-30,5,3,1.975,9.57,5,1,FALSE
XGo2U,7M4,2017-05-31,5,4,1.43,8.1,3,7,FALSE
XGo2U,7M4,2017-06-07,6,4,5.02,30.16,9,2,FALSE
XGo2U,7M4,2017-06-09,6,6,1.67,13.28,3,5,FALSE
XGo2U,7M4,2017-06-14,6,4,2.88,14.56,6,8,FALSE
XGo2U,7M4,2017-06-22,6,5,1.995,14.32,3,4,FALSE
XGo2U,7M4,2017-06-26,6,2,2.075,21.02,5,2,FALSE
XGo2U,7M4,2017-06-28,6,4,2.44,12.69,4,8,FALSE
XGo2U,7M4,2017-07-06,7,5,3.625,29.53,9,12,FALSE
XGo2U,7M4,2017-07-18,7,3,2.945,24.08,10,1,FALSE
XGo2U,7M4,2017-07-19,7,4,2.365,10.85,4,2,FALSE
XGo2U,7M4,2017-07-21,7,6,1.615,7.2,3,3,FALSE
XGo2U,7M4,2017-07-24,7,2,2.14,12.1,4,2,FALSE
XGo2U,7M4,2017-07-26,7,4,0.58,14.95,3,1,FALSE
XGo2U,7M4,2017-07-27,7,5,2,11.9,1,6,FALSE
XGo2U,7M4,2017-08-02,8,4,2.565,18.37,7,26,FALSE
XGo2U,7M4,2017-08-28,8,2,2.32,24.87,8,9,FALSE
XGo2U,7M4,2017-09-06,9,4,1.375,16.04,5,9,FALSE
XGo2U,7M4,2017-09-15,9,6,5.805,55.85,14,1,FALSE
XGo2U,7M4,2017-09-16,9,7,1.685,8.72,3,2,FALSE
XGo2U,7M4,2017-09-18,9,2,1.755,8.21,4,1,FALSE
XGo2U,7M4,2017-09-19,9,3,6.665,15.07,7,6,FALSE
XGo2U,7M4,2017-09-25,9,2,3.315,24.84,8,2,FALSE
XGo2U,7M4,2017-09-27,9,4,1.6,11.46,4,3,FALSE
XGo2U,7M4,2017-09-30,9,7,2.365,12.77,5,9,FALSE
XGo2U,7M4,2017-10-09,10,2,3.62,32.88,10,4,FALSE
XGo2U,7M4,2017-10-13,10,6,5.59,39.15,13,1,FALSE
XGo2U,7M4,2017-10-14,10,7,1.88,17.25,5,4,FALSE
XGo2U,7M4,2017-10-18,10,4,4.94,41.56,15,5,FALSE
XGo2U,7M4,2017-10-23,10,2,1.1,17.33,6,2,FALSE
XGo2U,7M4,2017-10-25,10,4,1.78,27.32,5,1,FALSE
XGo2U,7M4,2017-10-26,10,5,0.57,9.52,3,4,FALSE
XGo2U,7M4,2017-10-30,10,2,2.135,20.62,7,8,FALSE
XGo2U,7M4,2017-11-07,11,3,0.995,16.96,5,3,FALSE
XGo2U,7M4,2017-11-10,11,6,0.785,13.18,3,4,FALSE
XGo2U,7M4,2017-11-14,11,3,1.205,21.93,7,4,FALSE
XGo2U,7M4,2017-11-18,11,7,3.055,25,8,3,FALSE
XGo2U,7M4,2017-11-21,11,3,0.43,13.26,4,3,FALSE
XGo2U,7M4,2017-11-24,11,6,2.025,15.38,7,17,FALSE
